plat_id,ingredient_id,quantite,unite
124,136,1,tasse
124,42,1,tasse
124,44,1,tasse
124,15,3,tasses
124,14,1,cuillère à café
124,143,,sol
124,449,2,cubes
124,450,6,tasses
124,199,1,
124,236,1,tiret
125,57,12,
125,451,0.25,tasse
125,452,6,cuillères à soupe
125,453,2,cuillères à soupe
125,270,1,cuillerée à soupe
125,454,,ail
125,143,,sol
125,17,1,pincer
126,3,2,tasses
126,455,0.5,tasse
126,4,0.5,tasse
126,93,1,
126,213,1,entier
126,265,2,cubes
126,44,2,tasses
126,136,2,tasses
126,42,1,petit
126,5,,sel
127,238,0.25,tasse
127,100,2,clous de girofle
127,129,1,cuillère à café
127,456,1,cuillère à café
127,5,,sel
127,205,0.5,tasse
127,457,3,petit
127,134,1,cuillerée à soupe
127,5,,sel
127,458,2,têtes
127,459,1,tasse
127,371,0.5,petit
128,144,,cuisson
128,3,2.5,tasses
128,186,1,cuillère à café
128,12,1,cuillère à café
128,14,0.5,cuillère à café
128,10,0.75,tasse
128,34,0.5,tasse
128,354,0.5,tasse
128,57,2,grand
128,30,1,cuillère à café
128,460,3,moyen
128,203,1,
129,10,0.25,tasse
129,19,0.5,cuillère à café
129,21,2,cuillères à café
129,36,0.25,cuillère à café
129,5,,sel
129,63,2,porc
129,134,1.5,cuillères à soupe
129,52,1,cuillère à café
129,258,1,tasse
129,282,2,cuillères à café
130,461,1,tasse
130,462,2,onces
130,42,1,tasse
130,136,1,tasse
130,44,0.5,tasse
130,100,1,cuillerée à soupe
130,46,8,tasses
130,463,2,tasses
130,464,1,tasse
130,36,1,cuillerée à soupe
130,142,2,baie
130,14,1,cuillère à café
130,143,,fraîchement
131,465,4,carrés
131,31,2,tasses
131,2,1,tasse
131,57,3,
131,30,2.5,cuillères à café
131,3,1,tasse
131,69,4,tasses
131,52,0.5,tasse
131,4,2,cuillères à soupe
131,466,1.5,cuillères à café
131,467,6,gouttes
131,367,1.3333333730698,tasses
131,52,6,cuillères à soupe
131,30,1,cuillerée à soupe
132,3,2,tasses
132,186,1,cuillère à café
132,12,1,cuillère à café
132,468,0.5,cuillère à café
132,31,0.5,tasse
132,52,0.5,tasse
132,311,0.5,tasse
132,469,2,œuf
132,93,1,
132,177,0.5,tasse
132,231,0.33333334326744,tasse
133,131,2,hamburger
133,244,1,livre
133,371,1,petit
133,107,1,tasse
133,470,0.5,tasse
133,270,1,cuillerée à soupe
133,471,8,tasses
133,101,2,prune
133,6,1,tasse
134,52,6,cuillères à soupe
134,236,2,cuillères à soupe
134,253,1.5,cuillères à café
134,19,0.75,cuillère à café
134,18,0.5,cuillère à café
134,472,3,tasses
134,473,3,tasses
134,474,1.5,tasses
134,475,2,tasses
134,476,1.5,tasses
134,477,1,tasse
134,478,1,tasse
135,444,2,
135,42,1,
135,34,2,cuillères à soupe
135,147,0.75,tasse
135,91,2.3333332538605,tasses
135,195,,sel
135,143,,sol
135,58,1.125,tasses
136,136,2,livres
136,9,0.5,tasse
136,100,2,clous de girofle
136,205,0.25,tasse
136,5,,sel
136,282,1,cuillère à café
136,333,1,cuillerée à soupe
136,479,0.33333331346512,tasse
136,480,1,
136,481,2,tasses
137,134,1,tasse
137,371,1,grand
137,448,1,
137,214,,eau
137,140,1,
137,100,3,clous de girofle
137,10,1,cuillerée à soupe
137,17,1,cuillerée à soupe
137,482,1,bouquet
137,195,,sel
137,143,,fraîchement
138,134,0.5,tasse
138,99,0.5,tasse
138,333,0.5,tasse
138,31,0.5,tasse
138,241,1,
138,483,1,
138,484,1,
138,42,1,rouge
138,44,2,tiges
138,339,1,rouge
138,485,0.5,tasse
139,194,2,moyen
139,134,0.25,tasse
139,486,0.5,cuillère à café
139,14,0.5,cuillère à café
139,19,0.125,cuillère à café
139,12,0.125,cuillère à café
139,112,0.125,cuillère à café
140,487,6,moyen
140,488,2,cuillères à soupe
140,170,2,cuillères à café
140,5,,sel
141,134,1,cuillerée à soupe
141,42,1,grand
141,136,2,
141,44,1,tige
141,100,4,clous de girofle
141,385,2,cuillères à soupe
141,123,1,cuillerée à soupe
141,22,1,pincer
141,102,4,tasses
141,180,4,
141,266,1,
141,101,1,
142,144,,cuisson
142,31,2.5,tasses
142,52,1,tasse
142,30,1,cuillerée à soupe
142,57,4,
142,3,1.5,tasses
142,13,1,tasse
142,14,1,cuillère à café
142,4,0.25,tasse
142,249,0.5,cuillère à café
142,52,0.5,tasse
142,74,0.5,tasse
142,31,0.5,tasse
142,10,0.5,tasse
142,3,1.25,tasses
142,186,0.75,cuillère à café
142,32,0.5,cuillère à café
142,14,0.25,cuillère à café
142,182,0.75,tasse
143,99,1,cuillerée à soupe
143,42,1,grand
143,100,3,clous de girofle
143,136,4,grand
143,147,5,nouveau
143,102,2,tasses
143,174,2,cuillères à café
143,489,1,cuillère à café
143,64,,sel
144,490,1.5,tasses
144,31,0.75,tasse
144,99,0.5,tasse
144,93,1,
144,3,1.5,tasses
144,14,0.5,cuillère à café
144,186,0.5,cuillère à café
144,32,0.25,cuillère à café
144,33,2,cuillères à café
144,12,1,cuillère à café
145,491,2,tasses
145,4,0.66666668653488,tasse
145,6,0.5,tasse
145,492,2,cuillères à soupe
145,19,0.125,cuillère à café
146,244,1.5,livres
146,100,2,clous de girofle
146,64,,sel
146,493,1,
146,236,1,cuillerée à soupe
146,270,2,cuillères à café
146,15,2,cuillères à soupe
146,3,1,cuillerée à soupe
146,494,3,tasses
146,495,2,
146,6,1,tasse
147,63,6,porc
147,362,10,onces
147,363,1,tasse
147,364,1,
148,3,2,tasses
148,32,0.5,cuillère à café
148,186,0.5,cuillère à café
148,14,0.25,cuillère à café
148,34,1,tasse
148,31,2,tasses
148,57,3,grand
148,59,1,tasse
148,363,1,pot
149,42,1,petit
149,496,0.5,tasse
149,497,1,
149,498,24,crackers salés
149,4,0.5,tasse
149,93,1,
149,236,0.75,cuillère à café
149,499,3,gouttes
149,112,0.125,cuillère à café
149,149,,noir
150,144,,cuisson
150,217,1,livre
150,500,1,cuillère à café
150,501,1,livre
150,154,1,
150,356,1,cuillerée à soupe
150,343,1,cuillère à café
150,237,0.5,cuillère à café
150,87,1,tasse
150,502,0.25,tasse
150,146,0.25,tasse
151,3,2,tasses
151,31,1,tasse
151,32,1.5,cuillères à café
151,186,0.5,cuillère à café
151,14,0.5,cuillère à café
151,12,0.5,cuillère à café
151,503,0.125,tasse
151,504,2,
151,505,1,tasse
151,57,2,
151,4,0.5,tasse
151,295,0.5,tasse
151,30,2,cuillères à café
151,99,0.5,tasse
152,57,3,
152,31,1.5,tasses
152,52,0.5,tasse
152,4,0.5,tasse
152,225,1,
152,183,3,tasses
153,57,12,
153,506,1,
153,371,0.25,tasse
154,507,4,grand
154,508,1,cuillerée à soupe
154,93,1,
154,100,1,clou de girofle
154,5,,sel
154,217,1,sac
154,347,0.25,tasse
154,49,0.25,tasse
154,348,0.25,tasse
154,198,0.25,tasse
155,509,12,grand
155,510,1,tasse
155,15,1,gallon
155,15,1,gallon
155,249,1.75,tasses
155,15,1.25,tasses
155,511,12.5,onces
155,512,1.5,cuillères à café
155,513,0.5,cuillère à café
155,31,1.25,tasses
155,514,4,cannelle
155,515,6,de petite taille
156,3,2.25,tasses
156,14,1,cuillère à café
156,99,0.5,tasse
156,4,6,cuillères à soupe
156,516,5,moyen
156,203,1.5,tasses
156,31,1.5,tasses
156,517,3.5,cuillères à soupe
156,23,1.5,cuillères à café
156,14,1,pincer
157,518,5,livres
157,59,8,onces
157,77,2,
157,4,0.5,tasse
157,519,2,cuillères à café
157,143,,sol
158,520,1,livre
158,385,1,cuillerée à soupe
158,99,1,cuillerée à soupe
158,216,2,cuillères à café
158,123,2,cuillères à café
158,521,2,cuillères à café
158,17,2,cuillères à café
158,468,1,cuillère à café
158,14,0.5,cuillère à café
158,100,2,clous de girofle
158,522,1.5,tasses
158,106,1,tasse
158,523,0.5,tasse
158,355,0.33333334326744,tasse
158,53,2,cuillères à café
158,524,,doux
159,42,4,tasses
159,52,5,cuillères à soupe
159,301,1,tasse
159,195,,sel
159,143,,sol
159,49,0.66670000553131,tasse
159,57,2,
160,213,1,entier
160,525,4.5,
160,526,1,cuillerée à soupe
160,22,0.5,cuillère à café
160,36,3,brins
161,63,4,porc
161,19,1,cuillère à café
161,253,1,cuillère à café
161,111,1,cuillère à café
161,18,1,cuillère à café
161,22,0.5,cuillère à café
161,52,1,cuillerée à soupe
161,102,1.5,tasses
161,59,0.25,tasse
162,527,2,sacs
162,269,1,tasse
162,59,1,tasse
162,42,1,tasse
162,6,1,tasse
162,528,0.5,tasse
162,329,1,manche
163,154,1,
163,146,2,cuillères à soupe
163,85,1,cuillerée à soupe
163,529,1.5,livres
163,5,,sel
163,356,1,cuillerée à soupe
163,530,4,citron
163,356,4,brins
164,210,0.33333334326744,tasse
164,282,2,cuillères à soupe
164,154,1,
164,99,1,cuillerée à soupe
164,109,1,cuillerée à soupe
164,341,1,cuillerée à soupe
164,236,1,cuillère à café
164,227,0.5,cuillère à café
164,531,1,saumon
165,144,,cuisson
165,532,0.66666668653488,tasse
165,106,1,cuillère à café
165,533,0.5,tasse
165,31,2,cuillères à soupe
165,3,2,tasses
165,32,2,cuillères à café
165,30,1,cuillère à café
165,291,6,tasses
165,10,0.25,tasse
165,31,0.25,tasse
165,53,1,cuillerée à soupe
165,12,1,cuillère à café
165,14,0.25,cuillère à café
166,31,2,tasses
166,52,1,tasse
166,57,2,
166,59,1,tasse
166,30,1,cuillère à café
166,3,1.625,tasses
166,32,1,cuillère à café
166,14,0.25,cuillère à café
166,534,1,tasse
166,10,0.5,tasse
166,148,0.5,tasse
166,12,1,cuillère à café
166,535,1,cuillerée à soupe
167,536,2,petit
167,333,0.5,tasse
167,410,0.25,tasse
167,14,1,cuillère à café
168,144,,cuisson
168,3,0.5,tasse
168,10,0.25,tasse
168,12,0.5,cuillère à café
168,14,0.25,cuillère à café
168,52,0.25,tasse
168,3,2,tasses
168,32,3,cuillères à café
168,12,1,cuillère à café
168,14,0.25,cuillère à café
168,57,2,grand
168,116,0.5,tasse
168,10,0.5,tasse
168,59,1,tasse
168,99,0.5,tasse
168,30,1,cuillère à café
168,71,2,tasses
168,3,1,cuillerée à soupe
169,300,1,pinte
169,291,3,frais
169,68,2,cuillères à soupe
169,31,0.33333334326744,tasse
169,12,1,pincer
169,133,1,tasse
169,34,0.5,tasse
169,10,0.25,tasse
169,31,0.25,tasse
169,30,1,cuillère à café
169,14,1,cuillère à café
169,12,1,pincer
170,144,,cuisson
170,201,1,tasse
170,34,3,cuillères à soupe
170,116,1,cuillerée à soupe
170,117,0.125,cuillère à café
170,77,3,
170,116,0.5,tasse
170,537,1.25,tasses
170,58,0.5,tasse
170,57,3,grand
170,538,2,cuillères à café
170,30,0.5,cuillère à café
170,117,0.25,cuillère à café
170,67,0.5,tasse
170,58,0.25,tasse
170,538,0.25,cuillère à café
171,47,3,
171,117,1,cuillère à café
171,22,0.5,cuillère à café
171,19,0.25,cuillère à café
171,144,,cuisson
171,77,2,
171,539,1,tasse
171,160,1,tasse
171,6,1.5,tasses
171,540,0.33333334326744,tasse
171,407,3,tiges
172,541,1,
172,489,1,cuillère à café
172,195,,sel
172,269,1,cuillerée à soupe
172,68,1,cuillerée à soupe
172,177,0.25,tasse
172,166,0.25,tasse
172,136,2,
172,542,0.25,tasse
172,543,3,cuillères à soupe
173,15,2,tasses
173,410,1,tasse
173,52,1,cuillerée à soupe
173,291,2,tasses
173,150,1,tasse
173,32,2,cuillères à café
173,14,0.5,cuillère à café
173,4,1,tasse
174,291,1,
174,3,2,tasses
174,31,1.5,tasses
174,12,1.5,cuillères à café
174,14,1,pincer
174,52,1,tasse
175,52,2,cuillères à soupe
175,3,2,cuillères à soupe
175,4,1.5,tasses
175,544,1,
175,5,,sel
175,183,4,tranches
176,134,0.25,tasse
176,154,1,
176,100,2,clous de girofle
176,14,1,cuillère à café
176,486,1,cuillère à café
176,10,1,cuillère à café
176,385,0.5,cuillère à café
176,22,1,pincer
176,545,2,grand
176,485,2,cuillères à soupe
177,68,2,cuillères à café
177,15,2,cuillères à soupe
177,282,0.5,tasse
177,12,1,cuillère à café
177,10,0.75,tasse
177,3,0.75,tasse
177,133,0.75,tasse
177,52,4,cuillères à soupe
178,144,,cuisson
178,276,1,livre
178,57,8,grand
178,4,2,tasses
178,6,3,tasses
178,42,0.25,tasse
178,383,0.25,tasse
178,402,1,
179,546,1,tasse
179,547,36,mince
179,3,0.25,tasse
179,548,0.25,tasse
179,14,1,cuillère à café
179,22,1,cuillère à café
179,549,0.5,tasse
179,101,5,vert
179,57,3,
179,550,0.25,tasse
179,59,0.25,tasse
179,104,2,cuillères à soupe
180,551,0.25,tasse
180,15,0.5,tasse
180,134,2,cuillères à soupe
180,42,0.5,
180,100,2,clous de girofle
180,240,1,petit
180,177,0.25,tasse
180,543,2,cuillères à soupe
180,199,4,
180,235,2,cuillères à soupe
180,331,1,porc
180,12,1,pincer
180,552,1,pincer
180,5,,sel
181,553,2,tasses
181,3,2,tasses
181,53,5,cuillères à soupe
181,186,2,cuillères à café
181,57,3,
181,47,4,
181,46,2,tasses
181,554,2,tasses
181,555,2,cuillères à soupe
181,556,2,cuillères à soupe
181,109,2,cuillères à soupe
181,31,1,cuillerée à soupe
181,557,1,cuillère à café
181,15,,
182,558,1,
182,225,1,
182,559,1,
182,231,8,onces
182,52,0.5,tasse
183,560,2.25,livres
183,561,0.5,tasse
183,561,2,cuillères à soupe
183,562,500,g
184,203,,
184,410,0.25,tasse
184,491,2.3333332538605,tasses
184,4,0.5,tasse
184,410,3,cuillères à soupe
184,492,3,cuillères à soupe
184,563,0.5,tasse
185,564,1,miche de pain
185,57,8,
185,565,2,tasses
185,4,1,tasse
185,31,2,cuillères à soupe
185,30,1,cuillère à café
185,12,0.5,cuillère à café
185,23,0.25,cuillère à café
185,14,0.25,cuillère à café
185,52,1,tasse
185,10,1,tasse
185,115,1,tasse
185,73,2,cuillères à café
185,12,1,cuillère à café
185,23,0.5,cuillère à café
186,231,1,tasse
186,559,1,
186,566,1,
186,15,0.5,tasse
186,99,0.5,tasse
186,57,4,
186,380,0.5,tasse
186,52,0.5,tasse
186,15,0.25,tasse
186,31,1,tasse
186,380,0.5,tasse
187,325,1,
187,127,1,tasse
187,52,0.25,tasse
187,437,1,récipient
187,87,1,
187,59,1,récipient
187,49,0.25,tasse
187,64,,sel
188,567,1,gland
188,5,,sel
188,144,,cuisson
188,99,1,cuillerée à soupe
188,244,0.25,livre
188,568,0.25,livre
188,42,1,petit
188,100,1,clou de girofle
188,6,2,onces
189,274,4,tasses
189,31,0.75,tasse
189,292,2,cuillères à soupe
189,14,0.5,cuillère à café
189,569,0.5,
189,133,1,tasse
189,10,0.33333334326744,tasse
189,3,0.25,tasse
189,52,0.25,tasse
190,3,2,tasses
190,10,0.33333334326744,tasse
190,32,1,cuillère à café
190,186,0.5,cuillère à café
190,174,0.5,cuillère à café
190,12,0.5,cuillère à café
190,61,0.5,cuillère à café
190,14,0.25,cuillère à café
190,23,0.125,cuillère à café
190,34,0.5,tasse
190,177,0.33333334326744,tasse
190,115,0.25,tasse
190,173,0.5,tasse
190,70,0.33333334326744,tasse
190,30,1,cuillère à café
190,93,1,grand
190,4,1,cuillerée à soupe
190,570,1,cuillerée à soupe
190,571,0.5,tasse
190,4,2,cuillères à soupe
190,311,1,cuillerée à soupe
190,174,0.5,cuillère à café
190,12,0.125,cuillère à café
191,572,3,moyen
191,490,3,petit
191,573,1,
191,42,0.5,
191,195,,sel
191,574,,ail
192,567,1,spaghetti
192,134,0.5,cuillère à café
192,5,,sel
192,134,1,cuillerée à soupe
192,137,0.5,doux
192,339,0.5,jaune
192,100,1,clou de girofle
192,197,,antiadhésif
192,180,1,
192,575,0.75,tasse
192,485,0.25,tasse
192,123,1,cuillère à café
192,14,0.25,cuillère à café
192,22,0.25,cuillère à café
192,101,2,Rome
192,576,1,
192,164,1,
193,577,1,tarte
193,578,48,petit
193,57,4,
193,29,1,tasse
193,23,0.25,cuillère à café
193,14,0.5,cuillère à café
193,557,0.125,cuillère à café
193,276,4,tranches
193,42,2,cuillères à soupe
194,31,1.5,tasses
194,52,0.75,tasse
194,30,1.5,cuillères à café
194,57,3,grand
194,3,0.75,tasse
194,13,0.5,tasse
194,32,0.5,cuillère à café
194,14,0.5,cuillère à café
195,144,,cuisson
195,213,1,livre
195,146,0.5,tasse
195,93,1,petit
195,306,1,cuillerée à soupe
195,19,0.5,cuillère à café
195,18,0.5,cuillère à café
195,14,0.5,cuillère à café
195,22,0.25,cuillère à café
195,579,1,récipient
195,306,2,cuillères à soupe
195,539,2,cuillères à soupe
195,43,2,cuillères à soupe
195,44,2,cuillères à soupe
196,71,8,tasses
196,31,0.5,tasse
196,15,2,cuillères à soupe
196,33,1,cuillère à café
196,12,0.5,cuillère à café
196,68,1,cuillerée à soupe
196,53,1,cuillère à café
196,70,0.75,tasse
196,34,6,cuillères à soupe
196,30,1,cuillère à café
196,3,2.25,tasses
196,31,6,cuillères à soupe
196,32,1.5,cuillères à café
196,186,0.5,cuillère à café
196,14,0.5,cuillère à café
196,12,0.5,cuillère à café
197,52,3,cuillères à soupe
197,580,4,cubes
197,44,3,côtes
197,42,1,Espagnol
197,100,1,clou de girofle
197,147,5,
197,581,5,tasses
197,582,1,cuillère à café
197,113,1,cuillère à café
197,142,2,baie
197,583,1.5,livres
197,236,5,tirets
197,97,2,tasses
197,356,0.25,cuillère à café
197,5,,sel
197,35,10,brins
198,3,1,tasse
198,32,0.5,cuillère à café
198,14,0.5,cuillère à café
198,186,0.125,cuillère à café
198,231,0.5,tasse
198,10,1,tasse
198,52,0.33333334326744,tasse
198,93,1,grand
198,30,1,cuillerée à soupe
198,367,0.66666668653488,tasse
199,99,2,cuillères à soupe
199,100,2,clous de girofle
199,584,1,livre
199,585,1,livre
199,109,2,cuillères à soupe
199,31,0.5,cuillère à café
199,92,5,vert
199,15,1,tasse
199,53,1,cuillerée à soupe
199,15,1,cuillerée à soupe
199,57,2,
200,40,1,entier
200,134,0.75,tasse
200,19,2,cuillères à soupe
200,50,2,cuillères à café
200,21,1,cuillère à café
200,14,1,cuillère à café
200,22,0.5,cuillère à café
201,586,1,petit
201,205,2,cuillères à soupe
201,281,0.25,tasse
201,100,1,clou de girofle
201,47,2,
201,587,0.5,
201,206,1,cuillère à café
201,17,0.5,cuillère à café
201,5,,sel
201,49,1,cuillerée à soupe
201,111,1,pincer
202,31,2,tasses
202,99,0.75,tasse
202,70,0.75,tasse
202,57,3,
202,30,1,cuillère à café
202,136,2,tasses
202,225,1,
202,447,1,tasse
202,3,2,tasses
202,186,2,cuillères à café
202,12,2,cuillères à café
202,14,1.5,cuillères à café
202,231,1,tasse
202,69,4,tasses
202,77,1,
202,52,0.5,tasse
203,197,,antiadhésif
203,49,1,tasse
203,48,1,tasse
203,22,1,cuillère à café
203,19,1,cuillère à café
203,588,4,désossé
203,134,1,cuillerée à soupe
204,3,2.25,tasses
204,31,1,tasse
204,32,2.5,cuillères à café
204,12,1,cuillère à café
204,23,1,cuillère à café
204,186,0.5,cuillère à café
204,14,0.5,cuillère à café
204,455,0.5,tasse
204,490,1.5,tasses
204,589,0.25,tasse
204,57,2,
204,30,1,cuillère à café
204,231,0.5,tasse
204,10,0.25,tasse
205,590,4,onces
205,591,0.25,tasse
205,150,0.25,tasse
205,14,1.5,cuillères à café
205,22,0.5,cuillère à café
205,592,1.5,livres
205,52,4,cuillères à soupe
205,134,2,cuillères à soupe
205,21,0.25,tasse
205,46,0.5,tasse
205,235,0.5,tasse
205,154,,
206,52,1,cuillère à café
206,63,4,porc
206,5,,sel
206,58,1.75,tasses
206,3,5,cuillères à soupe
206,593,1.75,tasses
207,187,2.5,tasses
207,360,1.5,tasses
207,31,1.5,tasses
207,70,1.25,tasses
207,57,2,grand
207,249,1,cuillère à café
207,186,1,cuillère à café
207,30,1,cuillère à café
207,13,1,cuillère à café
207,308,2,
207,594,1,tasse
207,52,6,cuillères à soupe
207,30,2,cuillères à café
207,14,0.25,cuillère à café
208,595,1.75,tasses
208,3,1.5,tasses
208,596,0.33333334326744,tasse
208,597,0.25,tasse
208,503,2,cuillères à soupe
208,598,2,cuillères à soupe
208,288,1,cuillerée à soupe
208,50,1,cuillerée à soupe
208,111,1,cuillerée à soupe
208,500,1,cuillère à café
208,32,1,cuillère à café
208,486,0.5,cuillère à café
208,112,0.25,cuillère à café
208,15,1.25,tasses
208,205,0.5,tasse
208,108,3,cuillères à soupe
208,454,,kascher
209,599,2,tasses
209,134,2,cuillères à café
209,36,0.5,cuillère à café
209,5,,sel
209,600,2,cuillères à soupe
209,601,2,cuillères à soupe
209,602,,brins
210,603,1,tasse
210,31,0.25,tasse
210,514,2,cannelle
210,154,1,moyen
210,175,4,entier
211,52,1,tasse
211,100,1,cuillerée à soupe
211,68,2,cuillères à soupe
211,485,2,cuillères à café
211,22,1,cuillère à café
212,330,5,livres
212,117,1,cuillerée à soupe
212,604,2,cuillères à soupe
212,117,1,cuillerée à soupe
212,22,2,cuillères à café
212,112,0.125,cuillère à café
213,605,1,livre
213,235,0.25,tasse
213,52,2,cuillères à soupe
214,52,0.25,tasse
214,201,1,tasse
214,31,2,cuillères à soupe
214,12,0.25,cuillère à café
214,606,2,tasses
214,4,0.5,tasse
214,57,2,
214,3,3,cuillères à soupe
214,68,2,cuillères à soupe
214,30,1,cuillère à café
214,31,0.66666668653488,tasse
214,14,0.25,cuillère à café
215,607,1,tête
215,405,1,tasse
215,57,3,
215,111,0.5,cuillère à café
215,51,0.5,cuillère à café
215,36,0.5,cuillère à café
215,14,1,tiret
215,3,1,cuillère à café
216,144,,cuisson
216,608,2,tasses
216,69,0.5,tasse
216,52,0.5,tasse
216,12,0.5,cuillère à café
216,23,0.25,cuillère à café
216,14,0.125,cuillère à café
217,52,0.5,tasse
217,49,1,tasse
217,609,3,
217,610,1,cuillère à café
217,500,1,cuillère à café
217,77,8,onces
217,59,1,cuillerée à soupe
217,159,2,cuillères à soupe
218,31,0.66666668653488,tasse
218,3,0.25,tasse
218,12,1,cuillère à café
218,52,0.25,tasse
218,3,2,tasses
218,31,0.75,tasse
218,32,2,cuillères à café
218,14,0.5,cuillère à café
218,52,0.5,tasse
218,93,1,
218,4,0.75,tasse
218,30,1.5,cuillères à café
219,144,,cuisson
219,525,2,petit
219,85,1,cuillerée à soupe
219,42,0.5,moyen
219,100,2,clous de girofle
219,611,0.5,livre
219,612,0.5,livre
219,613,6,onces
219,614,2,saumon
219,615,2,cuillères à soupe
219,5,,sel
220,31,1,tasse
220,53,3,cuillères à soupe
220,15,1,tasse
220,558,1,
220,616,0.5,cuillère à café
220,274,4,tasses
220,3,1,tasse
220,133,1,tasse
220,10,1,tasse
220,14,0.25,cuillère à café
220,617,0.5,tasse
220,618,0.25,tasse
221,607,1,tête
221,445,2,grand
221,136,5,bébé
221,598,2,cuillères à café
221,15,,
221,265,1,cube
221,96,1,
221,4,0.5,tasse
221,77,0.5,
221,619,1,cuillerée à soupe
221,35,0.25,tasse
221,6,0.5,tasse
222,57,2,
222,3,1.5,tasses
222,31,0.75,tasse
222,14,0.5,cuillère à café
222,99,0.5,tasse
222,12,1,cuillère à café
222,620,1,tasse
222,231,0.5,tasse
222,186,1,cuillère à café
222,177,0.5,tasse
223,225,1,
